,compressor_1_dischargePressure,compressor_1_calculatedCapacity,compressor_1_suctionPressure,compressor_1_motorCurrent
2023-01-15 09:00:00-08:00,71.89422222222322,2.599999999999956,6.612444444444446,0.0
2023-01-15 09:15:00-08:00,72.06499999999912,2.599999999999956,5.294222222222232,0.0
2023-01-15 09:30:00-08:00,72.16133333333259,2.599999999999956,4.661666666666704,0.0
2023-01-15 09:45:00-08:00,72.2618888888889,2.599999999999956,6.895111111111066,0.0
2023-01-15 10:00:00-08:00,72.38255555555618,2.599999999999956,5.683666666666633,0.0
2023-01-15 10:15:00-08:00,72.44411111111145,2.599999999999956,5.150222222222208,0.0
2023-01-15 10:30:00-08:00,72.48655555555558,2.599999999999956,6.962222222222182,0.0
2023-01-15 10:45:00-08:00,72.54277777777719,2.599999999999956,6.329222222222236,0.0
2023-01-15 11:00:00-08:00,72.68588888888807,2.599999999999956,7.359222222222206,0.0
2023-01-15 11:15:00-08:00,72.76733333333388,2.599999999999956,6.643333333333326,0.0
2023-01-15 11:30:00-08:00,72.8644444444447,2.599999999999956,6.565888888888862,0.0
2023-01-15 11:45:00-08:00,72.9954444444445,2.599999999999956,6.602777777777714,0.0
2023-01-15 12:00:00-08:00,73.07355555555462,2.599999999999956,6.947999999999983,0.0
2023-01-15 12:15:00-08:00,73.16233333333373,2.599999999999956,7.534111111111083,0.0
2023-01-15 12:30:00-08:00,73.21066666666741,2.599999999999956,7.273777777777715,0.0
2023-01-15 12:45:00-08:00,73.3442222222228,2.599999999999956,6.5484444444444145,0.0
2023-01-15 13:00:00-08:00,73.41311111111169,2.599999999999956,6.872444444444454,0.0
2023-01-15 13:15:00-08:00,73.53777777777744,2.599999999999956,6.7937777777777555,0.0
2023-01-15 13:30:00-08:00,73.60644444444333,2.599999999999956,7.149000000000017,0.0
2023-01-15 13:45:00-08:00,73.66755555555389,2.599999999999956,7.865666666666712,0.0
2023-01-15 14:00:00-08:00,73.70355555555442,2.599999999999956,7.269777777777775,0.0
2023-01-15 14:15:00-08:00,73.88533333333424,2.599999999999956,7.665888888888909,0.0
2023-01-15 14:30:00-08:00,73.97166666666666,2.599999999999956,7.702777777777835,0.0
2023-01-15 14:45:00-08:00,74.03911111111054,2.599999999999956,7.574888888888922,0.0
2023-01-15 15:00:00-08:00,74.19999999999877,2.599999999999956,6.8095555555556135,0.0
2023-01-15 15:15:00-08:00,74.24400000000077,2.599999999999956,6.859444444444451,0.0
2023-01-15 15:30:00-08:00,74.49555555555555,2.599999999999956,5.051666666666672,0.0
2023-01-15 15:45:00-08:00,74.52055555555535,2.599999999999956,3.9539999999999806,0.0
2023-01-15 16:00:00-08:00,74.57288888888813,2.599999999999956,3.2175555555555384,0.0
2023-01-15 16:15:00-08:00,74.66955555555563,2.599999999999956,3.39311111111112,0.0
2023-01-15 16:30:00-08:00,74.80000000000125,2.599999999999956,7.166888888888881,0.0
2023-01-15 16:45:00-08:00,74.7622222222235,2.599999999999956,10.81199999999998,0.0
2023-01-15 17:00:00-08:00,74.95844444444432,2.599999999999956,6.946555555555557,0.0
2023-01-15 17:15:00-08:00,75.06055555555471,2.599999999999956,3.796555555555569,0.0
2023-01-15 17:30:00-08:00,74.99711111111151,2.599999999999956,7.937888888888881,0.0
2023-01-15 17:45:00-08:00,74.41788888888989,2.599999999999956,10.74011111111112,0.0
2023-01-15 18:00:00-08:00,73.84555555555539,2.599999999999956,6.261888888888878,0.0
2023-01-15 18:15:00-08:00,73.6383333333323,2.599999999999956,3.4230000000000063,0.0
2023-01-15 18:30:00-08:00,73.43477777777828,2.599999999999956,8.208666666666703,0.0
2023-01-15 18:45:00-08:00,72.98988888888914,2.599999999999956,10.670444444444454,0.0
